"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"11",0.0171232876712329,0.0171232876712329,0.0445205479452055,0.0445205479452055,0.0308219178082192,0.0171232876712329,0.0171232876712329,0.0308219178082192,0.0171232876712329,0.0445205479452055,0.0171232876712329,0.0445205479452055,0.0171232876712329,0.0171232876712329,0.0308219178082192,0.0171232876712329,0.0171232876712329,0.0308219178082192,0.0171232876712329,0.0171232876712329,0.0171232876712329,0.0308219178082192,0.0171232876712329,0.0171232876712329,0.0171232876712329,0.0171232876712329,0.0171232876712329,0.0308219178082192,0.0171232876712329,0.0171232876712329,0.0582191780821918,0.0308219178082192,0.0171232876712329,0.0171232876712329,0.0445205479452055,0.0171232876712329,0.0171232876712329,0.0308219178082192,0.0445205479452055,0.0171232876712329
"12",0.0164473684210526,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.121710526315789,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.0690789473684211,0.0164473684210526,0.0296052631578947,0.0164473684210526,0.0164473684210526,0.0296052631578947,0.0164473684210526,0.0296052631578947,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.0296052631578947,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.0296052631578947,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.0296052631578947,0.0164473684210526,0.0164473684210526,0.0690789473684211,0.0296052631578947,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.0559210526315789,0.0164473684210526
"13",0.0227272727272727,0.0227272727272727,0.0409090909090909,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0409090909090909,0.0409090909090909,0.0227272727272727,0.0227272727272727,0.0409090909090909,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0409090909090909,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727
"14",0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0432692307692308,0.0432692307692308,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615
"15",0.0147058823529412,0.0382352941176471,0.0147058823529412,0.0264705882352941,0.0382352941176471,0.0264705882352941,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0264705882352941,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0382352941176471,0.0382352941176471,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0264705882352941,0.0147058823529412,0.0264705882352941,0.0617647058823529,0.0147058823529412,0.0147058823529412,0.0735294117647059,0.0147058823529412,0.0264705882352941,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0382352941176471,0.108823529411765,0.0147058823529412,0.0264705882352941,0.0147058823529412,0.0264705882352941
"16",0.01953125,0.01953125,0.01953125,0.01953125,0.01953125,0.03515625,0.01953125,0.01953125,0.01953125,0.03515625,0.01953125,0.01953125,0.01953125,0.01953125,0.03515625,0.01953125,0.06640625,0.03515625,0.03515625,0.01953125,0.01953125,0.03515625,0.01953125,0.01953125,0.01953125,0.01953125,0.01953125,0.01953125,0.01953125,0.03515625,0.01953125,0.03515625,0.03515625,0.01953125,0.03515625,0.01953125,0.01953125,0.01953125,0.01953125,0.03515625
"17",0.0154320987654321,0.0401234567901235,0.0277777777777778,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0401234567901235,0.0401234567901235,0.0154320987654321,0.0154320987654321,0.0277777777777778,0.0154320987654321,0.0277777777777778,0.0154320987654321,0.0154320987654321,0.138888888888889,0.0277777777777778,0.0154320987654321,0.0154320987654321,0.0648148148148148,0.0524691358024691,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321
"18",0.0154320987654321,0.0277777777777778,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0401234567901235,0.0277777777777778,0.0154320987654321,0.0524691358024691,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0401234567901235,0.0401234567901235,0.0277777777777778,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0277777777777778,0.0771604938271605,0.0154320987654321,0.0154320987654321,0.0277777777777778,0.0154320987654321,0.0277777777777778,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0648148148148148,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0154320987654321,0.0154320987654321,0.0154320987654321,0.0277777777777778,0.0154320987654321,0.0524691358024691
"19",0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0401785714285714,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0401785714285714,0.0401785714285714,0.0223214285714286,0.0223214285714286,0.0401785714285714,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0580357142857143,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286,0.0223214285714286
"20",0.021551724137931,0.021551724137931,0.0387931034482759,0.0387931034482759,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.0560344827586207,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.0387931034482759,0.021551724137931,0.021551724137931,0.021551724137931,0.0387931034482759,0.0387931034482759,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.0387931034482759
"21",0.0176056338028169,0.0316901408450704,0.0176056338028169,0.0316901408450704,0.0176056338028169,0.0316901408450704,0.0316901408450704,0.0176056338028169,0.0316901408450704,0.0316901408450704,0.0316901408450704,0.0316901408450704,0.0176056338028169,0.0457746478873239,0.0316901408450704,0.0176056338028169,0.0176056338028169,0.0176056338028169,0.0176056338028169,0.0176056338028169,0.0176056338028169,0.0316901408450704,0.0176056338028169,0.0457746478873239,0.0176056338028169,0.0176056338028169,0.0176056338028169,0.0176056338028169,0.0457746478873239,0.0176056338028169,0.0176056338028169,0.0316901408450704,0.0176056338028169,0.0176056338028169,0.073943661971831,0.0176056338028169,0.0176056338028169,0.0176056338028169,0.0176056338028169,0.0176056338028169
"22",0.0158227848101266,0.0158227848101266,0.0537974683544304,0.0284810126582278,0.0284810126582278,0.0411392405063291,0.0158227848101266,0.0158227848101266,0.129746835443038,0.0284810126582278,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0411392405063291,0.0284810126582278,0.0284810126582278,0.0158227848101266,0.0284810126582278,0.0158227848101266,0.0284810126582278,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0284810126582278,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0158227848101266,0.0411392405063291,0.0158227848101266,0.0158227848101266,0.0284810126582278,0.0411392405063291,0.0158227848101266
"23",0.021551724137931,0.021551724137931,0.021551724137931,0.0387931034482759,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.0560344827586207,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.0387931034482759,0.021551724137931,0.021551724137931,0.021551724137931,0.0387931034482759,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931,0.0560344827586207,0.021551724137931,0.021551724137931,0.0387931034482759,0.021551724137931,0.021551724137931,0.021551724137931,0.021551724137931
"24",0.0189393939393939,0.0340909090909091,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0492424242424242,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0340909090909091,0.0189393939393939,0.0189393939393939,0.0643939393939394,0.0189393939393939,0.0340909090909091,0.0189393939393939,0.0189393939393939,0.0340909090909091,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0340909090909091,0.0340909090909091,0.0340909090909091,0.0340909090909091,0.0492424242424242,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0340909090909091,0.0189393939393939
"25",0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0264705882352941,0.0264705882352941,0.0147058823529412,0.0147058823529412,0.0382352941176471,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0264705882352941,0.0147058823529412,0.0147058823529412,0.0264705882352941,0.0147058823529412,0.0382352941176471,0.0147058823529412,0.0147058823529412,0.0735294117647059,0.0264705882352941,0.0147058823529412,0.0147058823529412,0.0735294117647059,0.0147058823529412,0.0147058823529412,0.0382352941176471,0.0382352941176471,0.0147058823529412,0.0264705882352941,0.0147058823529412,0.120588235294118,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0382352941176471
"26",0.042,0.018,0.01,0.018,0.026,0.034,0.01,0.01,0.01,0.01,0.01,0.034,0.01,0.01,0.01,0.026,0.01,0.09,0.01,0.026,0.01,0.018,0.01,0.01,0.042,0.01,0.01,0.01,0.066,0.034,0.13,0.026,0.018,0.018,0.01,0.01,0.05,0.018,0.026,0.05
"27",0.0168918918918919,0.0168918918918919,0.0304054054054054,0.0439189189189189,0.0168918918918919,0.0574324324324324,0.0304054054054054,0.0304054054054054,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0304054054054054,0.0439189189189189,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0304054054054054,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0574324324324324,0.0439189189189189,0.0574324324324324,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0439189189189189,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0304054054054054,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0304054054054054
"28",0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0416666666666667,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0416666666666667,0.0416666666666667,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0416666666666667,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481
"29",0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0394736842105263,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0394736842105263,0.0219298245614035,0.0394736842105263,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0394736842105263,0.0219298245614035,0.0219298245614035,0.0570175438596491,0.0394736842105263,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035
"30",0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0335820895522388,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0335820895522388,0.0485074626865672,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0485074626865672,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0335820895522388,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0335820895522388,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0485074626865672,0.0186567164179104,0.0186567164179104,0.0186567164179104,0.0634328358208955,0.0485074626865672,0.0186567164179104,0.0335820895522388,0.0186567164179104,0.0335820895522388,0.0186567164179104,0.0186567164179104
"31",0.0121359223300971,0.0218446601941748,0.0315533980582524,0.0121359223300971,0.0121359223300971,0.0121359223300971,0.0509708737864078,0.0121359223300971,0.0509708737864078,0.0315533980582524,0.0121359223300971,0.0218446601941748,0.0121359223300971,0.0509708737864078,0.0121359223300971,0.0121359223300971,0.0218446601941748,0.0121359223300971,0.0121359223300971,0.0121359223300971,0.0315533980582524,0.0218446601941748,0.0121359223300971,0.0898058252427184,0.0218446601941748,0.0121359223300971,0.0121359223300971,0.0218446601941748,0.0121359223300971,0.0121359223300971,0.0315533980582524,0.0606796116504854,0.0121359223300971,0.0121359223300971,0.0121359223300971,0.0218446601941748,0.0121359223300971,0.118932038834951,0.0315533980582524,0.0121359223300971
"32",0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0394736842105263,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0570175438596491,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0394736842105263,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0394736842105263,0.0219298245614035,0.0394736842105263,0.0219298245614035,0.0394736842105263
"33",0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0362903225806452,0.0201612903225806,0.0362903225806452,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0362903225806452,0.0362903225806452,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0685483870967742,0.0362903225806452,0.0524193548387097,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0362903225806452,0.0201612903225806,0.0201612903225806,0.0362903225806452,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806,0.0201612903225806
"34",0.0192307692307692,0.0192307692307692,0.0192307692307692,0.05,0.0192307692307692,0.0653846153846154,0.0192307692307692,0.05,0.0346153846153846,0.0192307692307692,0.0192307692307692,0.0346153846153846,0.0346153846153846,0.0192307692307692,0.0192307692307692,0.0346153846153846,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0346153846153846,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0346153846153846,0.0346153846153846,0.0192307692307692,0.0192307692307692,0.0346153846153846,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692
"35",0.0231481481481481,0.0416666666666667,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0416666666666667,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0416666666666667,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0231481481481481,0.0416666666666667,0.0231481481481481,0.0231481481481481
"36",0.0173611111111111,0.0451388888888889,0.03125,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0590277777777778,0.0173611111111111,0.0173611111111111,0.03125,0.03125,0.0173611111111111,0.03125,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.03125,0.0173611111111111,0.03125,0.0173611111111111,0.0173611111111111,0.0729166666666667,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0451388888888889,0.0173611111111111,0.03125,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0729166666666667
"37",0.0211864406779661,0.0211864406779661,0.0550847457627119,0.0211864406779661,0.0211864406779661,0.0550847457627119,0.0550847457627119,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.038135593220339,0.038135593220339,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.038135593220339,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661,0.0211864406779661
"38",0.0173611111111111,0.0173611111111111,0.03125,0.0451388888888889,0.03125,0.03125,0.0173611111111111,0.0173611111111111,0.03125,0.0173611111111111,0.0173611111111111,0.03125,0.03125,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0590277777777778,0.0173611111111111,0.03125,0.0173611111111111,0.03125,0.0173611111111111,0.03125,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.03125,0.0173611111111111,0.03125,0.0590277777777778,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.03125,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.03125,0.03125
"39",0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0304054054054054,0.0168918918918919,0.0168918918918919,0.0439189189189189,0.0304054054054054,0.0168918918918919,0.0439189189189189,0.0439189189189189,0.0304054054054054,0.0304054054054054,0.0168918918918919,0.0439189189189189,0.0168918918918919,0.0168918918918919,0.0304054054054054,0.0304054054054054,0.0304054054054054,0.0574324324324324,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0304054054054054,0.0168918918918919,0.0168918918918919,0.0844594594594595,0.0168918918918919,0.0168918918918919,0.0168918918918919,0.0168918918918919
